INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
222005706,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,355,0,2022-01-25 16:52:00,2022,1,Tuesday,16,,GIBSON ST,0,0,"(0, 0)"
222005703,1831,,SICK ASSIST,E13, ,0,2022-01-25 17:07:00,2022,1,Tuesday,17,,WASHINGTON ST,0,0,"(0, 0)"
222005702,3115,,INVESTIGATE PERSON,E13, ,0,2022-01-25 16:13:00,2022,1,Tuesday,16,,CREIGHTON ST,0,0,"(0, 0)"
222005701,3115,,INVESTIGATE PERSON,E5, ,0,2022-01-23 17:15:00,2022,1,Sunday,17,,CENTRE ST,0,0,"(0, 0)"
222005700,3115,,INVESTIGATE PERSON,E5, ,0,2022-01-23 17:13:00,2022,1,Sunday,17,,CENTRE ST,0,0,"(0, 0)"
222005699,801,,ASSAULT - SIMPLE,B3, ,0,2022-01-25 16:39:00,2022,1,Tuesday,16,,STANDARD ST,0,0,"(0, 0)"
222005698,3301,,VERBAL DISPUTE,C11, ,0,2022-01-25 16:12:00,2022,1,Tuesday,16,,CENTRE ST,0,0,"(0, 0)"
222005697,613,,LARCENY SHOPLIFTING,D4,146,0,2022-01-25 12:06:00,2022,1,Tuesday,12,,HUNTINGTON AVE,0,0,"(0, 0)"
222005696,3803,,M/V ACCIDENT - PERSONAL INJURY,B2, ,0,2022-01-25 16:49:00,2022,1,Tuesday,16,,BLUE HILL AVE,0,0,"(0, 0)"
222005695,613,,LARCENY SHOPLIFTING,D4, ,0,2022-01-25 15:52:00,2022,1,Tuesday,15,,HUNTINGTON AVE,0,0,"(0, 0)"
222005693,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,E18, ,0,2022-01-25 16:25:00,2022,1,Tuesday,16,,GORDON AVE,0,0,"(0, 0)"
222005692,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,75,0,2022-01-25 16:40:00,2022,1,Tuesday,16,,PORTLAND ST,0,0,"(0, 0)"
222005690,423,,ASSAULT - AGGRAVATED,E13, ,0,2022-01-25 16:26:00,2022,1,Tuesday,16,,SOUTH ST,0,0,"(0, 0)"
222005689,801,,ASSAULT - SIMPLE,C11,355,0,2022-01-25 08:20:00,2022,1,Tuesday,8,,GIBSON ST,0,0,"(0, 0)"
222005687,3126,,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,B2, ,0,2022-01-25 15:54:00,2022,1,Tuesday,15,,DUDLEY STREET,0,0,"(0, 0)"
222005686,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2, ,0,2022-01-25 15:45:00,2022,1,Tuesday,15,,"DUDLEY ST & BROOK AVE
ROXBURY  MA 02119
UNITED STA",0,0,"(0, 0)"
222005683,3115,,INVESTIGATE PERSON,D14,778,0,2022-01-25 15:30:00,2022,1,Tuesday,15,,WASHINGTON ST,0,0,"(0, 0)"
222005682,3805,,M/V ACCIDENT - POLICE VEHICLE,D4, ,0,2022-01-25 16:33:00,2022,1,Tuesday,16,,W NEWTON ST,0,0,"(0, 0)"
222005681,3114,,INVESTIGATE PROPERTY,A1, ,0,2022-01-25 16:30:00,2022,1,Tuesday,16,,LEGENDS WAY,0,0,"(0, 0)"
222005678,1102,,FRAUD - FALSE PRETENSE / SCHEME,C11,355,0,2022-01-18 00:00:00,2022,1,Tuesday,0,,GIBSON ST,0,0,"(0, 0)"
222005677,1831,,SICK ASSIST,B2, ,0,2022-01-25 14:54:00,2022,1,Tuesday,14,,ANNUNCIATION RD,0,0,"(0, 0)"
222005676,3115,,INVESTIGATE PERSON,A1, ,0,2022-01-25 15:00:00,2022,1,Tuesday,15,,COURT ST,0,0,"(0, 0)"
222005675,617,,LARCENY THEFT FROM BUILDING,A1,77,0,2022-01-21 23:00:00,2022,1,Friday,23,,NEW SUDBURY ST,0,0,"(0, 0)"
222005674,3205,,M/V PLATES - LOST,C11,333,0,2022-01-23 12:00:00,2022,1,Sunday,12,,MOUNT EVERETT ST,0,0,"(0, 0)"
222005673,801,,ASSAULT - SIMPLE,D4, ,0,2022-01-25 15:21:00,2022,1,Tuesday,15,,MASSACHUSETTS AVE,0,0,"(0, 0)"
222005672,301,,ROBBERY,D14, ,0,2022-01-25 15:04:00,2022,1,Tuesday,15,,EVERETT ST,0,0,"(0, 0)"
222005670,3801,,M/V ACCIDENT - OTHER,A1, ,0,2022-01-25 14:25:00,2022,1,Tuesday,14,,ATLANTIC AVE,0,0,"(0, 0)"
222005669,2610,,TRESPASSING,A1,112,0,2022-01-25 12:29:00,2022,1,Tuesday,12,,WASHINGTON ST,0,0,"(0, 0)"
222005668,617,,LARCENY THEFT FROM BUILDING,C6, ,0,2022-01-24 07:00:00,2022,1,Monday,7,,LUCY ST,0,0,"(0, 0)"
222005667,1831,,SICK ASSIST,E13, ,0,2022-01-25 15:01:00,2022,1,Tuesday,15,,PAUL GORE ST,0,0,"(0, 0)"
222005663,520,,BURGLARY - RESIDENTIAL,B3, ,0,2022-01-25 10:00:00,2022,1,Tuesday,10,,RIPLEY RD,0,0,"(0, 0)"
222005662,3130,,SEARCH WARRANT,B3, ,0,2022-01-25 13:29:00,2022,1,Tuesday,13,,DUNLAP ST,0,0,"(0, 0)"
222005660,3115,,INVESTIGATE PERSON,D4,167,0,2022-01-25 14:00:00,2022,1,Tuesday,14,,HARRISON AVE,0,0,"(0, 0)"
222005657,2647,,THREATS TO DO BODILY HARM,D14,778,0,2022-01-25 08:27:00,2022,1,Tuesday,8,,WASHINGTON ST,0,0,"(0, 0)"
222005655,3130,,SEARCH WARRANT,B2, ,0,2022-01-25 14:34:00,2022,1,Tuesday,14,,FAYSTON ST,0,0,"(0, 0)"
222005654,3115,,INVESTIGATE PERSON,D4, ,0,2022-01-25 13:55:00,2022,1,Tuesday,13,,HARRISON AVE,0,0,"(0, 0)"
222005651,3201,,PROPERTY - LOST/ MISSING,D4,167,0,2022-01-25 14:00:00,2022,1,Tuesday,14,,HARRISON AVE,0,0,"(0, 0)"
222005650,1106,,FRAUD - CREDIT CARD / ATM FRAUD,B3,465,0,2022-01-24 20:00:00,2022,1,Monday,20,,BLUE HILL AVE,0,0,"(0, 0)"
222005648,3501,,MISSING PERSON,C11, ,0,2022-01-25 13:59:00,2022,1,Tuesday,13,,PARK ST,0,0,"(0, 0)"
222005647,3802,,M/V ACCIDENT - PROPERTY DAMAGE,E18, ,0,2022-01-25 05:00:00,2022,1,Tuesday,5,,FARADAY ST,0,0,"(0, 0)"
222005644,3201,,PROPERTY - LOST/ MISSING,A1,104,0,2022-01-22 15:00:00,2022,1,Saturday,15,,WASHINGTON ST,0,0,"(0, 0)"
222005642,3207,,PROPERTY - FOUND,C11,257,0,2022-01-25 09:00:00,2022,1,Tuesday,9,,UPHAM AVE,0,0,"(0, 0)"
222005640,1107,,FRAUD - IMPERSONATION,A7,28,0,2022-01-25 13:50:00,2022,1,Tuesday,13,,PARIS ST,0,0,"(0, 0)"
222005638,3115,,INVESTIGATE PERSON,A1, ,0,2022-01-25 12:58:00,2022,1,Tuesday,12,,COURT ST,0,0,"(0, 0)"
222005634,3114,,INVESTIGATE PROPERTY,E18, ,0,2022-01-25 07:30:00,2022,1,Tuesday,7,,HYDE PARK AVE,0,0,"(0, 0)"
222005633,617,,LARCENY THEFT FROM BUILDING,D14,778,0,2022-01-21 20:13:00,2022,1,Friday,20,,WASHINGTON ST,0,0,"(0, 0)"
222005629,619,,LARCENY ALL OTHERS,D4,167,0,2022-01-25 12:07:00,2022,1,Tuesday,12,,HARRISON AVE,0,0,"(0, 0)"
222005625,2907,,VAL - OPERATING AFTER REV/SUSP.,B2, ,0,2022-01-25 12:33:00,2022,1,Tuesday,12,,WASHINGTON ST,0,0,"(0, 0)"
222005624,3018,,SICK/INJURED/MEDICAL - POLICE,A1, ,0,2022-01-25 12:59:00,2022,1,Tuesday,12,,SUDBURY ST,0,0,"(0, 0)"
222005622,1102,,FRAUD - FALSE PRETENSE / SCHEME,C6, ,0,2022-01-25 13:02:00,2022,1,Tuesday,13,,W NINTH ST,0,0,"(0, 0)"
222005621,1106,,FRAUD - CREDIT CARD / ATM FRAUD,C11,355,0,2022-01-02 00:00:00,2022,1,Sunday,0,,GIBSON ST,0,0,"(0, 0)"
222005620,3115,,INVESTIGATE PERSON,C6,214,0,2022-01-25 12:05:00,2022,1,Tuesday,12,,W BROADWAY,0,0,"(0, 0)"
222005619,3006,,SICK/INJURED/MEDICAL - PERSON,E13, ,0,2022-01-25 11:40:00,2022,1,Tuesday,11,,AMORY ST,0,0,"(0, 0)"
222005616,3114,,INVESTIGATE PROPERTY,D4,631,0,2022-01-25 11:26:00,2022,1,Tuesday,11,,BEACON ST,0,0,"(0, 0)"
222005612,613,,LARCENY SHOPLIFTING,A15, ,0,2022-01-25 11:46:00,2022,1,Tuesday,11,,AUSTIN ST,0,0,"(0, 0)"
222005611,3114,,INVESTIGATE PROPERTY,D4, ,0,2022-01-25 12:00:00,2022,1,Tuesday,12,,BOYLSTON ST,0,0,"(0, 0)"
222005609,423,,ASSAULT - AGGRAVATED,D4, ,0,2022-01-25 07:39:00,2022,1,Tuesday,7,,HARRISON AVE,0,0,"(0, 0)"
222005608,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C6, ,0,2022-01-25 11:24:00,2022,1,Tuesday,11,,JAN KARSKI WAY,0,0,"(0, 0)"
222005606,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C11, ,0,2022-01-25 11:02:00,2022,1,Tuesday,11,,NEWHALL ST,0,0,"(0, 0)"
222005605,1102,,FRAUD - FALSE PRETENSE / SCHEME,A1,77,0,2022-01-24 00:00:00,2022,1,Monday,0,,SUDBURY ST,0,0,"(0, 0)"
222005604,2647,,THREATS TO DO BODILY HARM,B3,427,0,2022-01-25 08:30:00,2022,1,Tuesday,8,,BABSON ST,0,0,"(0, 0)"
222005602,3802,,M/V ACCIDENT - PROPERTY DAMAGE,B2, ,0,2022-01-25 10:44:00,2022,1,Tuesday,10,,MAGNOLIA PL,0,0,"(0, 0)"
222005601,3410,,TOWED MOTOR VEHICLE,D4, ,0,2022-01-25 10:30:00,2022,1,Tuesday,10,,CLAREMONT PARK,0,0,"(0, 0)"
222005600,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,465,0,2022-01-23 22:00:00,2022,1,Sunday,22,,BLUE HILL AVE,0,0,"(0, 0)"
222005599,3803,,M/V ACCIDENT - PERSONAL INJURY,B3, ,0,2022-01-25 11:07:00,2022,1,Tuesday,11,,BLUE HILL AVE,0,0,"(0, 0)"
222005598,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,B2, ,0,2022-01-25 11:02:00,2022,1,Tuesday,11,,HUMBOLDT AVE,0,0,"(0, 0)"
222005596,1831,,SICK ASSIST,C6, ,0,2022-01-25 10:22:00,2022,1,Tuesday,10,,MASSACHUSETTS AVE,0,0,"(0, 0)"
222005595,3201,,PROPERTY - LOST/ MISSING,E18,520,0,2022-01-24 17:00:00,2022,1,Monday,17,,HYDE PARK AVE,0,0,"(0, 0)"
222005593,1831,,SICK ASSIST,D14, ,0,2022-01-25 10:03:00,2022,1,Tuesday,10,,COMMONWEALTH AVE,0,0,"(0, 0)"
222005592,1109,,FRAUD - WIRE,C11,355,0,2022-01-25 08:00:00,2022,1,Tuesday,8,,GIBSON ST,0,0,"(0, 0)"
222005591,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,465,0,2022-01-24 17:30:00,2022,1,Monday,17,,BLUE HILL AVE,0,0,"(0, 0)"
222005590,1831,,SICK ASSIST,D4, ,0,2022-01-25 10:22:00,2022,1,Tuesday,10,,HUNTINGTON AVE,0,0,"(0, 0)"
222005588,3502,,MISSING PERSON - LOCATED,C11, ,0,2022-01-25 10:14:00,2022,1,Tuesday,10,,CHURCH ST,0,0,"(0, 0)"
222005586,617,,LARCENY THEFT FROM BUILDING,C11,355,0,2022-01-22 11:04:00,2022,1,Saturday,11,,GIBSON ST,0,0,"(0, 0)"
222005584,3802,,M/V ACCIDENT - PROPERTY DAMAGE,B2, ,0,2022-01-25 10:22:00,2022,1,Tuesday,10,,FRANCIS ST,0,0,"(0, 0)"
222005583,3803,,M/V ACCIDENT - PERSONAL INJURY,A15, ,0,2022-01-25 09:48:00,2022,1,Tuesday,9,,ALFORD ST,0,0,"(0, 0)"
222005582,3006,,SICK/INJURED/MEDICAL - PERSON,D4, ,0,2022-01-25 08:49:00,2022,1,Tuesday,8,,RUTLAND ST,0,0,"(0, 0)"
222005581,3207,,PROPERTY - FOUND,E13, ,0,2022-01-25 10:08:00,2022,1,Tuesday,10,,WASHINGTON ST,0,0,"(0, 0)"
222005580,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,465,0,2022-01-21 20:30:00,2022,1,Friday,20,,BLUE HILL AVE,0,0,"(0, 0)"
222005579,3410,,TOWED MOTOR VEHICLE,B3, ,0,2022-01-25 08:56:00,2022,1,Tuesday,8,,RADCLIFFE ST,0,0,"(0, 0)"
222005577,3410,,TOWED MOTOR VEHICLE,C11, ,0,2022-01-25 10:00:00,2022,1,Tuesday,10,,ROSARIA ST,0,0,"(0, 0)"
222005575,3115,,INVESTIGATE PERSON,A1,77,0,2022-01-17 00:00:00,2022,1,Monday,0,,SUDBURY ST,0,0,"(0, 0)"
222005574,801,,ASSAULT - SIMPLE,D4, ,0,2022-01-25 08:59:00,2022,1,Tuesday,8,,MASSACHUSETTS AVE,0,0,"(0, 0)"
222005573,613,,LARCENY SHOPLIFTING,D4, ,0,2022-01-25 09:30:00,2022,1,Tuesday,9,,HUNTINGTON AVE,0,0,"(0, 0)"
222005572,1107,,FRAUD - IMPERSONATION,B2,308,0,2022-01-20 12:00:00,2022,1,Thursday,12,,WALNUT AVE,0,0,"(0, 0)"
222005571,724,,AUTO THEFT,E18,520,0,2022-01-25 07:40:00,2022,1,Tuesday,7,,HYDE PARK AVE,0,0,"(0, 0)"
222005569,3410,,TOWED MOTOR VEHICLE,B2, ,0,2022-01-25 08:30:00,2022,1,Tuesday,8,,E COTTAGE ST,0,0,"(0, 0)"
222005568,1402,,VANDALISM,C11, ,0,2022-01-24 16:00:00,2022,1,Monday,16,,ARCADIA ST,0,0,"(0, 0)"
222005566,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2, ,0,2022-01-25 08:59:00,2022,1,Tuesday,8,,DUDLEY ST,0,0,"(0, 0)"
222005565,1106,,FRAUD - CREDIT CARD / ATM FRAUD,A1,77,0,2022-01-24 00:00:00,2022,1,Monday,0,,SUDBURY ST,0,0,"(0, 0)"
222005564,1402,,VANDALISM,B2,901,0,2022-01-24 22:00:00,2022,1,Monday,22,,CORNELIA CT,0,0,"(0, 0)"
222005563,423,,ASSAULT - AGGRAVATED,B2, ,0,2022-01-25 08:36:00,2022,1,Tuesday,8,,QUINCY ST,0,0,"(0, 0)"
222005561,540,,BURGLARY - COMMERICAL,A1,77,0,2022-01-18 00:00:00,2022,1,Tuesday,0,,SUDBURY ST,0,0,"(0, 0)"
222005560,3006,,SICK/INJURED/MEDICAL - PERSON,C6, ,0,2022-01-25 07:53:00,2022,1,Tuesday,7,,SOUTHAMPTON ST,0,0,"(0, 0)"
222005559,3207,,PROPERTY - FOUND,C6, ,0,2022-01-25 07:29:00,2022,1,Tuesday,7,,MASSACHUSETTS AVE,0,0,"(0, 0)"
222005557,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,A1, ,0,2022-01-25 07:22:00,2022,1,Tuesday,7,,FRUIT ST,0,0,"(0, 0)"
222005556,3802,,M/V ACCIDENT - PROPERTY DAMAGE,D14, ,0,2022-01-25 07:20:00,2022,1,Tuesday,7,,WASHINGTON ST,0,0,"(0, 0)"
222005555,1831,,SICK ASSIST,B3, ,0,2022-01-25 06:32:00,2022,1,Tuesday,6,,STANDARD ST,0,0,"(0, 0)"
222005554,3803,,M/V ACCIDENT - PERSONAL INJURY,A1, ,0,2022-01-25 06:31:00,2022,1,Tuesday,6,,"CROSS ST & HANOVER ST
BOSTON  MA 02109
UNITED STAT",0,0,"(0, 0)"
222005553,615,,LARCENY THEFT OF MV PARTS & ACCESSORIES,C6, ,0,2022-01-25 06:55:00,2022,1,Tuesday,6,,DR. MICHAEL GAVIN WAY,0,0,"(0, 0)"
222005551,619,,LARCENY ALL OTHERS,B2, ,0,2022-01-25 06:47:00,2022,1,Tuesday,6,,GERARD ST,0,0,"(0, 0)"
222005550,3126,,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,D4, ,0,2022-01-25 06:20:00,2022,1,Tuesday,6,,HUNTINGTON AVE,0,0,"(0, 0)"
222005547,3201,,PROPERTY - LOST/ MISSING,B2, ,0,2022-01-23 13:30:00,2022,1,Sunday,13,,WARREN ST,0,0,"(0, 0)"
222005546,3802,,M/V ACCIDENT - PROPERTY DAMAGE,E18, ,0,2022-01-25 04:10:00,2022,1,Tuesday,4,,HARVARD ST,0,0,"(0, 0)"
222005544,3114,,INVESTIGATE PROPERTY,E13, ,0,2022-01-19 07:00:00,2022,1,Wednesday,7,,WASHINGTON ST,0,0,"(0, 0)"
222005543,1402,,VANDALISM,B3, ,0,2022-01-25 01:10:00,2022,1,Tuesday,1,,BERNARD ST,0,0,"(0, 0)"
222005542,3114,,INVESTIGATE PROPERTY,C11,352,0,2022-01-25 03:37:00,2022,1,Tuesday,3,,TOLEDO TER,0,0,"(0, 0)"
222005541,3802,,M/V ACCIDENT - PROPERTY DAMAGE,B2, ,0,2022-01-25 03:21:00,2022,1,Tuesday,3,,PRENTISS ST,0,0,"(0, 0)"
222005539,3115,,INVESTIGATE PERSON,B2, ,0,2022-01-25 01:51:00,2022,1,Tuesday,1,,QUINCY ST,0,0,"(0, 0)"
222005538,3115,,INVESTIGATE PERSON,E5, ,0,2022-01-24 18:37:00,2022,1,Monday,18,,ATHERTON AVE,0,0,"(0, 0)"
222005537,3301,,VERBAL DISPUTE,E5, ,0,2022-01-25 01:30:00,2022,1,Tuesday,1,,FAWNDALE RD,0,0,"(0, 0)"
222005536,3114,,INVESTIGATE PROPERTY,D14, ,0,2022-01-25 01:21:00,2022,1,Tuesday,1,,ALLSTON ST,0,0,"(0, 0)"
222005535,1831,,SICK ASSIST,D4, ,0,2022-01-25 01:08:00,2022,1,Tuesday,1,,COLUMBUS AVE,0,0,"(0, 0)"
222005534,3802,,M/V ACCIDENT - PROPERTY DAMAGE,E18, ,0,2022-01-25 00:18:00,2022,1,Tuesday,0,,MOUNT HOPE ST,0,0,"(0, 0)"
222005531,3410,,TOWED MOTOR VEHICLE,B3, ,0,2022-01-25 00:35:00,2022,1,Tuesday,0,,"AMERICAN LEGION HWY & BLUE HILL AVE
DORCHESTER  MA",0,0,"(0, 0)"
222005529,3801,,M/V ACCIDENT - OTHER,A15, ,0,2022-01-24 23:55:00,2022,1,Monday,23,,"CHELSEA ST & NEW RUTHERFORD AVE
CHARLESTOWN  MA 02",0,0,"(0, 0)"
222005528,3501,,MISSING PERSON,C6, ,0,2022-01-24 23:58:00,2022,1,Monday,23,,NORTH POINT DR,0,0,"(0, 0)"
222005526,3115,,INVESTIGATE PERSON,D4, ,0,2022-01-24 23:26:00,2022,1,Monday,23,,WASHINGTON ST,0,0,"(0, 0)"
222005525,724,,AUTO THEFT,E18,520,0,2022-01-24 22:30:00,2022,1,Monday,22,,HYDE PARK AVE,0,0,"(0, 0)"
222005522,2905,,VAL - VIOLATION OF AUTO LAW,C11, ,0,2022-01-24 21:57:00,2022,1,Monday,21,,ADAMS ST,0,0,"(0, 0)"
222005521,617,,LARCENY THEFT FROM BUILDING,B2, ,0,2022-01-24 22:27:00,2022,1,Monday,22,,COLUMBIA RD,0,0,"(0, 0)"
222005517,801,,ASSAULT - SIMPLE,E13, ,0,2022-01-24 22:12:00,2022,1,Monday,22,,COLUMBUS AVE,0,0,"(0, 0)"
222005516,1402,,VANDALISM,D4, ,0,2022-01-24 22:21:00,2022,1,Monday,22,,MASSACHUSETTS AVE,0,0,"(0, 0)"
222005514,617,,LARCENY THEFT FROM BUILDING,B2, ,0,2022-01-24 22:33:00,2022,1,Monday,22,,HUMBOLDT AVE,0,0,"(0, 0)"
222005513,3410,,TOWED MOTOR VEHICLE,A1, ,0,2022-01-24 22:03:00,2022,1,Monday,22,,FULTON ST,0,0,"(0, 0)"
222005512,3111,,LICENSE PREMISE VIOLATION,D4, ,0,2022-01-24 22:16:00,2022,1,Monday,22,,COLUMBUS AVE,0,0,"(0, 0)"
222005511,1831,,SICK ASSIST,E13, ,0,2022-01-24 21:51:00,2022,1,Monday,21,,WALNUT PARK,0,0,"(0, 0)"
222005509,3115,,INVESTIGATE PERSON,D4, ,0,2022-01-24 21:15:00,2022,1,Monday,21,,BOSTON MEDICAL CTR PL,0,0,"(0, 0)"
222005507,3112,,LANDLORD - TENANT,B3,465,0,2022-01-24 22:10:00,2022,1,Monday,22,,BLUE HILL AVE,0,0,"(0, 0)"
222005506,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,D4, ,0,2022-01-24 21:18:00,2022,1,Monday,21,,COMMONWEALTH AVE,0,0,"(0, 0)"
222005505,3801,,M/V ACCIDENT - OTHER,E18, ,0,2022-01-24 21:36:00,2022,1,Monday,21,,POPLAR ST,0,0,"(0, 0)"
222005502,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E5,691,0,2022-01-24 19:00:00,2022,1,Monday,19,,CENTRE ST,0,0,"(0, 0)"
222005498,2670,,HARASSMENT/ CRIMINAL HARASSMENT,E13, ,0,2022-01-24 21:25:00,2022,1,Monday,21,,PARKER ST,0,0,"(0, 0)"
222005497,1831,,SICK ASSIST,C6, ,0,2022-01-24 20:55:00,2022,1,Monday,20,,SOUTHAMPTON ST,0,0,"(0, 0)"
222005496,3112,,LANDLORD - TENANT,E5,691,0,2022-01-22 00:00:00,2022,1,Saturday,0,,CENTRE ST,0,0,"(0, 0)"
222005495,3112,,LANDLORD - TENANT,B2,267,0,2022-01-24 20:49:00,2022,1,Monday,20,,FOREST ST,0,0,"(0, 0)"
222005494,724,,AUTO THEFT,C11,355,0,2022-01-24 20:17:00,2022,1,Monday,20,,GIBSON ST,0,0,"(0, 0)"
222005493,2647,,THREATS TO DO BODILY HARM,D4,167,0,2022-01-24 21:03:00,2022,1,Monday,21,,HARRISON AVE,0,0,"(0, 0)"
222005492,1831,,SICK ASSIST,E18, ,0,2022-01-24 19:42:00,2022,1,Monday,19,,GORDON AVE,0,0,"(0, 0)"
222005491,3207,,PROPERTY - FOUND,C11,454,0,2022-01-24 20:54:00,2022,1,Monday,20,,WASHINGTON ST,0,0,"(0, 0)"
222005490,3114,,INVESTIGATE PROPERTY,E13, ,0,2022-01-24 20:51:00,2022,1,Monday,20,,MOSS HILL RD,0,0,"(0, 0)"
222005489,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3, ,0,2022-01-24 20:02:00,2022,1,Monday,20,,WHEATLAND AVE,0,0,"(0, 0)"
222005488,724,,AUTO THEFT,C11,355,0,2022-01-24 20:00:00,2022,1,Monday,20,,GIBSON ST,0,0,"(0, 0)"
222005486,3114,,INVESTIGATE PROPERTY,B2, ,0,2022-01-24 19:46:00,2022,1,Monday,19,,"BELDEN SQ & RAMSEY ST
DORCHESTER  MA 02125
UNITED ",0,0,"(0, 0)"
222005484,301,,ROBBERY,E18, ,0,2022-01-24 19:58:00,2022,1,Monday,19,,FAIRLAWN AVE,0,0,"(0, 0)"
222005483,3115,,INVESTIGATE PERSON,B2,909,0,2022-01-24 19:59:00,2022,1,Monday,19,,WHITTIER ST,0,0,"(0, 0)"
222005481,423,,ASSAULT - AGGRAVATED,B2, ,0,2022-01-24 19:26:00,2022,1,Monday,19,,WASHINGTON ST,0,0,"(0, 0)"
222005480,801,,ASSAULT - SIMPLE,C11, ,0,2022-01-24 19:27:00,2022,1,Monday,19,,CENTRE ST,0,0,"(0, 0)"
222005478,3114,,INVESTIGATE PROPERTY,D4,167,0,2022-01-24 19:58:00,2022,1,Monday,19,,HARRISON AVE,0,0,"(0, 0)"
222005477,613,,LARCENY SHOPLIFTING,A1, ,0,2022-01-24 19:19:00,2022,1,Monday,19,,WASHINGTON ST,0,0,"(0, 0)"
222005476,301,,ROBBERY,C11, ,0,2022-01-24 18:57:00,2022,1,Monday,18,,MOULTRIE ST,0,0,"(0, 0)"
222005474,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B3, ,0,2022-01-24 19:25:00,2022,1,Monday,19,,"WELLINGTON HILL ST & ORMOND ST
MATTAPAN  MA 02126
",0,0,"(0, 0)"
222005473,1402,,VANDALISM,E5, ,0,2022-01-21 12:00:00,2022,1,Friday,12,,"FLORENCE ST & MARION ST
ROSLINDALE  MA 02131
UNITE",0,0,"(0, 0)"
222005472,3801,,M/V ACCIDENT - OTHER,D14, ,0,2022-01-24 19:11:00,2022,1,Monday,19,,"COMMONWEALTH AVE & SUMMIT AVE
BRIGHTON  MA 02135
U",0,0,"(0, 0)"
222005470,2612,,FIRE REPORT/ALARM - FALSE,B2, ,0,2022-01-24 19:24:00,2022,1,Monday,19,,DUDLEY ST,0,0,"(0, 0)"
222005468,2604,,EXTORTION OR BLACKMAIL,E18, ,0,2022-01-24 14:00:00,2022,1,Monday,14,,BEACON ST,0,0,"(0, 0)"
222005467,617,,LARCENY THEFT FROM BUILDING,D4,167,0,2022-01-01 19:30:00,2022,1,Saturday,19,,HARRISON AVE,0,0,"(0, 0)"
222005466,3115,,INVESTIGATE PERSON,B2, ,0,2022-01-24 18:39:00,2022,1,Monday,18,,ANNUNCIATION RD,0,0,"(0, 0)"
222005464,801,,ASSAULT - SIMPLE,B2, ,0,2022-01-24 19:10:00,2022,1,Monday,19,,WARREN ST,0,0,"(0, 0)"
222005460,3821,,M/V ACCIDENT - INVOLVING PEDESTRIAN - NO INJURY,C11,355,0,2022-01-24 15:27:00,2022,1,Monday,15,,GIBSON ST,0,0,"(0, 0)"
222005459,1402,,VANDALISM,C6, ,0,2022-01-24 14:30:00,2022,1,Monday,14,,ALLSTATE RD,0,0,"(0, 0)"
222005457,3115,,INVESTIGATE PERSON,D4, ,0,2022-01-24 01:30:00,2022,1,Monday,1,,BEACON ST,0,0,"(0, 0)"
222005456,3201,,PROPERTY - LOST/ MISSING,B2, ,0,2022-01-24 18:42:00,2022,1,Monday,18,,TREMONT ST,0,0,"(0, 0)"
222005454,1831,,SICK ASSIST,B2, ,0,2022-01-24 17:55:00,2022,1,Monday,17,,EUSTIS ST,0,0,"(0, 0)"
222005453,3201,,PROPERTY - LOST/ MISSING,B3, ,0,2022-01-24 18:32:00,2022,1,Monday,18,,BLUE HILL AVE,0,0,"(0, 0)"
222005452,3201,,PROPERTY - LOST/ MISSING,A7, ,0,2022-01-24 18:26:00,2022,1,Monday,18,,MERIDIAN ST,0,0,"(0, 0)"
222005451,2905,,VAL - VIOLATION OF AUTO LAW,A1, ,0,2022-01-19 13:55:00,2022,1,Wednesday,13,,LINCOLN ST,0,0,"(0, 0)"
222005450,2905,,VAL - VIOLATION OF AUTO LAW,E13, ,0,2022-01-24 18:02:00,2022,1,Monday,18,,WALK HILL ST,0,0,"(0, 0)"
222005449,1402,,VANDALISM,B2, ,0,2022-01-24 18:17:00,2022,1,Monday,18,,BEECH GLEN ST,0,0,"(0, 0)"
222005448,1831,,SICK ASSIST,A1, ,0,2022-01-24 17:12:00,2022,1,Monday,17,,NEW CHARDON ST,0,0,"(0, 0)"
